commit_hash,actor,branch,commit_message,event_type,files_changed,lines_added,lines_deleted,lines_changed,execution_time_seg,test_duration_sec,build_duration_sec,failed_job_name,failed_steps_count,log_category,dia_semana,hora_dia,is_weekend,is_hotfix_branch,is_feature_branch,is_main_branch,has_docker_change,has_db_change,has_api_change,has_frontend_change,has_login_change,has_dependency_change,has_env_change,has_migration_change,commit_action,commit_scope,risk_score_synthetic,status
5881ce66,maria_backend,hotfix/urgente,refactor database module,push,16,559,76,635,495,234,239,quality-and-testing,5,database,7,18,1,1,0,0,0,1,0,0,0,0,0,0,refactor,database,0.9200,failure
bc042270,junior_juan,main,add security module,push,6,194,163,357,213,115,49,none,0,none,4,2,0,0,0,1,0,0,0,0,0,0,0,0,add,security,0.3938,success
bcaa32b0,junior_juan,feature/dashboard,add auth module,push,4,574,292,866,348,270,55,quality-and-testing,1,database,6,7,1,0,1,0,0,0,0,0,1,0,0,0,add,auth,0.5888,failure
cee2999c,anndrew492,feature/dashboard,fix billing module,push,15,149,231,380,282,109,83,none,0,none,1,8,0,0,1,0,0,0,0,0,0,0,0,0,fix,billing,0.2949,success
67432a2a,junior_juan,release/v1,update login module,push,6,419,157,576,500,221,260,quality-and-testing,5,database,7,5,1,0,0,0,0,0,0,0,1,0,0,0,update,login,0.6300,failure
dbc36ce4,carlos_dev,ci/cd-proyecto,fix billing module,push,13,91,36,127,337,144,108,none,0,none,3,2,0,0,0,0,0,0,0,0,0,0,0,0,fix,billing,0.1562,success
ee2368a5,maria_backend,feature/api,merge database module,pull_request,11,636,116,752,604,364,189,quality-and-testing,3,database,1,0,0,0,1,0,0,1,0,0,0,0,0,0,merge,database,0.5399,failure
793b6a99,junior_juan,main,fix dependencies module,pull_request,18,636,135,771,619,285,249,security-and-build,2,dependency,1,23,0,0,0,1,0,0,0,0,0,1,0,0,fix,dependencies,0.6613,failure
3de3cb55,maria_backend,hotfix/urgente,merge migration module,push,12,79,159,238,288,145,126,quality-and-testing,4,database,3,21,0,1,0,0,0,0,0,0,0,0,0,1,merge,migration,0.7136,failure
bd4d67f3,junior_juan,feature/dashboard,remove billing module,push,11,166,329,495,423,181,198,none,0,none,5,13,0,0,1,0,0,0,0,0,0,0,0,0,remove,billing,0.1297,success
1c40d139,carlos_dev,ci/cd-proyecto,update security module,push,16,14,84,98,192,20,160,none,0,none,7,5,1,0,0,0,0,0,0,0,0,0,0,0,update,security,0.4078,success
28357712,maria_backend,feature/api,update billing module,push,13,397,356,753,576,201,294,none,0,none,5,5,0,0,1,0,0,0,0,0,0,0,0,0,update,billing,0.4138,success
780cb898,carlos_dev,feature/pagos,fix login module,pull_request,17,202,174,376,390,117,258,quality-and-testing,1,timeout,1,23,0,0,1,0,0,0,0,0,1,0,0,0,fix,login,0.4871,failure
fe83c75d,anndrew492,release/v1,add login module,pull_request,9,41,233,274,213,82,82,none,0,none,2,22,0,0,0,0,0,0,0,0,1,0,0,0,add,login,0.3029,success
31dd0f6e,carlos_dev,hotfix/urgente,update billing module,push,5,266,153,419,118,21,91,none,0,none,4,17,0,1,0,0,0,0,0,0,0,0,0,0,update,billing,0.4169,success
6cd4b947,carlos_dev,feature/pagos,merge frontend module,pull_request,5,243,181,424,258,86,103,none,0,none,2,2,0,0,1,0,0,0,0,1,0,0,0,0,merge,frontend,0.0895,success
d9078708,anndrew492,feature/api,merge login module,pull_request,10,379,309,688,238,128,74,none,0,none,3,6,0,0,1,0,0,0,0,0,1,0,0,0,merge,login,0.4118,success
2680f926,junior_juan,main,remove login module,pull_request,15,550,279,829,505,313,102,quality-and-testing,4,runtime,7,16,1,0,0,1,0,0,0,0,1,0,0,0,remove,login,0.7606,failure
08dd65ee,maria_backend,release/v1,update login module,push,12,174,166,340,99,50,21,none,0,none,2,17,0,0,0,0,0,0,0,0,1,0,0,0,update,login,0.3527,success
c0d4a7dd,carlos_dev,hotfix/urgente,add frontend module,pull_request,17,479,301,780,452,123,247,quality-and-testing,1,runtime,6,1,1,1,0,0,0,0,0,1,0,0,0,0,add,frontend,0.6608,failure
4781bb1f,carlos_dev,feature/pagos,add billing module,pull_request,10,338,251,589,360,257,71,none,0,none,2,13,0,0,1,0,0,0,0,0,0,0,0,0,add,billing,0.0300,success
33654768,maria_backend,feature/dashboard,refactor tests module,pull_request,4,571,147,718,553,301,208,none,0,none,1,1,0,0,1,0,0,0,0,0,0,0,0,0,refactor,tests,0.1829,success
bb72a99f,junior_juan,feature/api,merge environment module,pull_request,18,324,335,659,407,191,169,quality-and-testing,2,runtime,4,18,0,0,1,0,0,0,0,0,0,0,1,0,merge,environment,0.6245,failure
f387fcf7,junior_juan,hotfix/urgente,remove security module,pull_request,9,16,354,370,293,86,176,security-and-build,2,security,4,3,0,1,0,0,0,0,0,0,0,0,0,0,remove,security,0.5084,failure
03cf3c96,anndrew492,hotfix/urgente,add tests module,push,9,556,34,590,442,205,206,quality-and-testing,4,test,5,9,0,1,0,0,0,0,0,0,0,0,0,0,add,tests,0.6055,failure
6a0b5534,maria_backend,release/v1,update tests module,pull_request,5,420,114,534,586,242,304,none,0,none,4,9,0,0,0,0,0,0,0,0,0,0,0,0,update,tests,0.0497,success
b8ea41a2,anndrew492,main,rollback tests module,push,5,357,228,585,637,234,327,security-and-build,1,timeout,7,3,1,0,0,1,0,0,0,0,0,0,0,0,rollback,tests,0.5663,failure
e3a63662,junior_juan,ci/cd-proyecto,update frontend module,pull_request,7,190,308,498,355,212,117,none,0,none,1,9,0,0,0,0,0,0,0,1,0,0,0,0,update,frontend,0.0300,success
79c71c45,maria_backend,feature/dashboard,rollback login module,pull_request,1,269,59,328,276,76,125,none,0,none,4,7,0,0,1,0,0,0,0,0,1,0,0,0,rollback,login,0.3405,success
293ecb66,carlos_dev,feature/pagos,rollback tests module,pull_request,1,220,38,258,311,209,65,none,0,none,5,1,0,0,1,0,0,0,0,0,0,0,0,0,rollback,tests,0.0300,success
d555990b,junior_juan,ci/cd-proyecto,update environment module,push,12,538,257,795,638,271,280,telemetry-dispatch,1,timeout,6,5,1,0,0,0,0,0,0,0,0,0,1,0,update,environment,0.8818,failure
e6064e34,maria_backend,release/v1,refactor frontend module,pull_request,16,238,251,489,256,55,113,none,0,none,4,8,0,0,0,0,0,0,0,1,0,0,0,0,refactor,frontend,0.0897,success
78aa2897,anndrew492,feature/api,update database module,pull_request,20,378,297,675,441,205,194,quality-and-testing,3,database,6,2,1,0,1,0,0,1,0,0,0,0,0,0,update,database,0.7452,failure
b042d25d,anndrew492,feature/pagos,add billing module,push,13,422,258,680,405,268,96,none,0,none,1,14,0,0,1,0,0,0,0,0,0,0,0,0,add,billing,0.3649,success
2d5bbdcb,junior_juan,hotfix/urgente,merge docker module,push,5,200,277,477,317,103,135,security-and-build,3,docker,1,16,0,1,0,0,1,0,0,0,0,0,0,0,merge,docker,0.7293,failure
9145ca18,carlos_dev,hotfix/urgente,refactor docker module,pull_request,6,160,143,303,437,160,257,security-and-build,3,docker,3,22,0,1,0,0,1,0,0,0,0,0,0,0,refactor,docker,0.5727,failure
daf2a6cd,maria_backend,feature/dashboard,remove security module,pull_request,5,434,164,598,543,256,272,none,0,none,4,17,0,0,1,0,0,0,0,0,0,0,0,0,remove,security,0.0300,success
aa0ab7c3,carlos_dev,feature/api,merge migration module,pull_request,19,285,351,636,284,153,120,quality-and-testing,1,database,5,8,0,0,1,0,0,0,0,0,0,0,0,1,merge,migration,0.7005,failure
41699863,carlos_dev,hotfix/urgente,refactor billing module,push,15,581,205,786,411,218,148,quality-and-testing,2,test,4,16,0,1,0,0,0,0,0,0,0,0,0,0,refactor,billing,0.7665,failure
b873e6a6,junior_juan,release/v1,update frontend module,push,9,290,111,401,470,179,238,none,0,none,3,16,0,0,0,0,0,0,0,1,0,0,0,0,update,frontend,0.1970,success
adc16aa9,junior_juan,main,fix dashboard module,push,11,639,245,884,482,118,282,security-and-build,3,security,4,4,0,0,0,1,0,0,0,1,0,0,0,0,fix,dashboard,0.4860,failure
4179c0a9,anndrew492,hotfix/urgente,merge security module,push,9,527,352,879,249,138,68,security-and-build,2,security,6,22,1,1,0,0,0,0,0,0,0,0,0,0,merge,security,0.7381,failure
0fe559c6,carlos_dev,feature/dashboard,update auth module,pull_request,2,429,130,559,274,131,136,none,0,none,5,19,0,0,1,0,0,0,0,0,1,0,0,0,update,auth,0.3007,success
7d865e66,junior_juan,feature/pagos,refactor database module,pull_request,18,528,340,868,469,270,189,quality-and-testing,3,database,4,8,0,0,1,0,0,1,0,0,0,0,0,0,refactor,database,0.6839,failure
fa31b310,carlos_dev,feature/dashboard,refactor security module,push,5,78,108,186,269,143,118,none,0,none,4,22,0,0,1,0,0,0,0,0,0,0,0,0,refactor,security,0.0300,success
6b1251d9,carlos_dev,ci/cd-proyecto,merge tests module,push,9,76,106,182,219,90,80,none,0,none,3,10,0,0,0,0,0,0,0,0,0,0,0,0,merge,tests,0.2339,success
56ba5805,carlos_dev,release/v1,fix login module,push,15,524,289,813,549,187,305,quality-and-testing,3,timeout,7,12,1,0,0,0,0,0,0,0,1,0,0,0,fix,login,0.8006,failure
ca6432d2,carlos_dev,feature/dashboard,refactor dependencies module,push,8,244,260,504,584,139,358,security-and-build,3,dependency,3,8,0,0,1,0,0,0,0,0,0,1,0,0,refactor,dependencies,0.5365,failure
b1de0a5a,anndrew492,release/v1,merge auth module,push,18,207,216,423,374,147,150,quality-and-testing,3,database,7,20,1,0,0,0,0,0,0,0,1,0,0,0,merge,auth,0.7598,failure
70d74a16,carlos_dev,feature/api,remove billing module,pull_request,13,385,295,680,389,122,234,none,0,none,3,22,0,0,1,0,0,0,0,0,0,0,0,0,remove,billing,0.1075,success
5a3d5d36,junior_juan,feature/api,rollback database module,push,14,124,143,267,393,168,156,quality-and-testing,1,database,1,14,0,0,1,0,0,1,0,0,0,0,0,0,rollback,database,0.6085,failure
f97bcba7,maria_backend,main,fix security module,pull_request,13,259,53,312,371,201,124,none,0,none,1,3,0,0,0,1,0,0,0,0,0,0,0,0,fix,security,0.0612,success
12c84963,junior_juan,hotfix/urgente,remove docker module,pull_request,18,496,304,800,682,220,384,security-and-build,2,docker,5,22,0,1,0,0,1,0,0,0,0,0,0,0,remove,docker,0.9200,failure
1a61ffe3,carlos_dev,feature/dashboard,remove frontend module,pull_request,16,402,225,627,548,258,268,none,0,none,7,22,1,0,1,0,0,0,0,1,0,0,0,0,remove,frontend,0.3508,success
8a30bf05,maria_backend,ci/cd-proyecto,merge security module,pull_request,4,170,195,365,140,18,77,none,0,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,merge,security,0.0891,success
130be106,carlos_dev,feature/api,merge database module,push,13,193,121,314,331,83,190,none,0,none,4,7,0,0,1,0,0,1,0,0,0,0,0,0,merge,database,0.3063,success
83492c34,junior_juan,main,remove dependencies module,pull_request,23,211,345,556,682,313,328,security-and-build,1,dependency,3,16,0,0,0,1,0,0,0,0,0,1,0,0,remove,dependencies,0.4642,failure
10c23b01,carlos_dev,release/v1,fix api module,push,8,463,197,660,617,348,238,quality-and-testing,2,timeout,7,18,1,0,0,0,0,0,1,0,0,0,0,0,fix,api,0.6568,failure
988ca416,carlos_dev,feature/api,add docker module,pull_request,15,398,53,451,484,92,355,security-and-build,4,docker,7,19,1,0,1,0,1,0,0,0,0,0,0,0,add,docker,0.5153,failure
e251ced4,carlos_dev,release/v1,remove frontend module,push,11,190,255,445,329,63,218,none,0,none,5,9,0,0,0,0,0,0,0,1,0,0,0,0,remove,frontend,0.2276,success
4c50e46d,junior_juan,hotfix/urgente,add tests module,push,14,358,151,509,705,346,281,security-and-build,5,timeout,1,18,0,1,0,0,0,0,0,0,0,0,0,0,add,tests,0.5443,failure
71d6adbf,junior_juan,feature/pagos,rollback tests module,push,18,320,320,640,445,229,205,quality-and-testing,2,test,2,9,0,0,1,0,0,0,0,0,0,0,0,0,rollback,tests,0.4514,failure
2bce222c,carlos_dev,ci/cd-proyecto,fix environment module,pull_request,10,96,104,200,260,142,36,none,0,none,2,14,0,0,0,0,0,0,0,0,0,0,1,0,fix,environment,0.2090,success
1b836683,maria_backend,release/v1,rollback tests module,pull_request,10,152,308,460,335,65,258,none,0,none,4,23,0,0,0,0,0,0,0,0,0,0,0,0,rollback,tests,0.2919,success
795d6292,carlos_dev,ci/cd-proyecto,fix database module,push,7,66,189,255,144,83,20,none,0,none,3,7,0,0,0,0,0,1,0,0,0,0,0,0,fix,database,0.3958,success
f5237b2f,carlos_dev,feature/api,add tests module,pull_request,15,472,359,831,396,155,233,none,0,none,3,21,0,0,1,0,0,0,0,0,0,0,0,0,add,tests,0.3070,success
3fd7af67,maria_backend,release/v1,refactor auth module,push,8,650,333,983,498,218,256,telemetry-dispatch,5,env,4,7,0,0,0,0,0,0,0,0,1,0,0,0,refactor,auth,0.7860,failure
4925f507,junior_juan,feature/dashboard,fix dependencies module,push,10,535,298,833,550,292,223,security-and-build,1,dependency,3,5,0,0,1,0,0,0,0,0,0,1,0,0,fix,dependencies,0.6800,failure
a37a69ab,maria_backend,main,fix dashboard module,pull_request,17,460,340,800,503,192,258,none,0,none,4,15,0,0,0,1,0,0,0,1,0,0,0,0,fix,dashboard,0.2067,success
9b2742e2,maria_backend,feature/dashboard,add dependencies module,push,3,490,227,717,498,63,377,security-and-build,5,dependency,5,23,0,0,1,0,0,0,0,0,0,1,0,0,add,dependencies,0.7056,failure
7435ec98,anndrew492,hotfix/urgente,rollback login module,pull_request,15,458,69,527,498,182,270,quality-and-testing,1,env,4,15,0,1,0,0,0,0,0,0,1,0,0,0,rollback,login,0.8039,failure
51976f7d,carlos_dev,feature/dashboard,remove login module,pull_request,9,95,283,378,184,39,108,none,0,none,7,9,1,0,1,0,0,0,0,0,1,0,0,0,remove,login,0.4118,success
f9ef99b8,anndrew492,feature/pagos,rollback tests module,push,2,381,249,630,516,262,196,none,0,none,4,12,0,0,1,0,0,0,0,0,0,0,0,0,rollback,tests,0.4098,success
a2c01e15,anndrew492,feature/api,update database module,push,14,346,178,524,414,324,81,none,0,none,6,10,1,0,1,0,0,1,0,0,0,0,0,0,update,database,0.4423,success
c7a0d939,maria_backend,ci/cd-proyecto,merge frontend module,push,11,135,98,233,222,40,139,none,0,none,1,1,0,0,0,0,0,0,0,1,0,0,0,0,merge,frontend,0.1700,success
630d4a0c,anndrew492,main,refactor security module,push,10,264,312,576,413,161,241,security-and-build,1,security,6,8,1,0,0,1,0,0,0,0,0,0,0,0,refactor,security,0.4970,failure
8006fa49,maria_backend,hotfix/urgente,refactor security module,pull_request,6,578,247,825,454,247,131,security-and-build,2,security,5,22,0,1,0,0,0,0,0,0,0,0,0,0,refactor,security,0.5911,failure
f3eb6221,anndrew492,feature/dashboard,remove dependencies module,pull_request,10,26,327,353,517,210,264,none,0,none,3,0,0,0,1,0,0,0,0,0,0,1,0,0,remove,dependencies,0.4372,success
ae86bdba,carlos_dev,hotfix/urgente,refactor billing module,pull_request,9,576,147,723,410,136,257,quality-and-testing,1,syntax,1,2,0,1,0,0,0,0,0,0,0,0,0,0,refactor,billing,0.6764,failure
20ced8fb,carlos_dev,ci/cd-proyecto,remove tests module,pull_request,13,425,9,434,366,191,125,none,0,none,4,12,0,0,0,0,0,0,0,0,0,0,0,0,remove,tests,0.0300,success
73c9d7fb,anndrew492,feature/api,fix dashboard module,push,18,563,192,755,405,139,250,none,0,none,1,7,0,0,1,0,0,0,0,1,0,0,0,0,fix,dashboard,0.4263,success
b269a7c2,maria_backend,hotfix/urgente,rollback tests module,push,12,350,108,458,289,163,75,quality-and-testing,5,test,4,4,0,1,0,0,0,0,0,0,0,0,0,0,rollback,tests,0.7862,failure
1313a1a5,carlos_dev,feature/dashboard,fix tests module,push,6,366,60,426,316,194,84,none,0,none,6,1,1,0,1,0,0,0,0,0,0,0,0,0,fix,tests,0.2628,success
00532542,anndrew492,ci/cd-proyecto,add frontend module,pull_request,3,57,294,351,387,209,169,none,0,none,2,10,0,0,0,0,0,0,0,1,0,0,0,0,add,frontend,0.0300,success
763dfaca,carlos_dev,main,add dashboard module,pull_request,18,399,9,408,201,39,106,none,0,none,1,15,0,0,0,1,0,0,0,1,0,0,0,0,add,dashboard,0.1763,success
c982377f,maria_backend,feature/dashboard,merge dashboard module,push,10,623,333,956,504,195,228,none,0,none,6,6,1,0,1,0,0,0,0,1,0,0,0,0,merge,dashboard,0.4344,success
dd52a6c5,carlos_dev,hotfix/urgente,fix frontend module,push,22,192,241,433,423,176,213,quality-and-testing,1,runtime,2,0,0,1,0,0,0,0,0,1,0,0,0,0,fix,frontend,0.8302,failure
893cd13b,carlos_dev,hotfix/urgente,merge auth module,pull_request,22,102,159,261,311,158,113,telemetry-dispatch,3,timeout,7,0,1,1,0,0,0,0,0,0,1,0,0,0,merge,auth,0.7520,failure
ffcc8357,anndrew492,release/v1,rollback docker module,pull_request,17,153,16,169,464,187,193,security-and-build,5,docker,7,11,1,0,0,0,1,0,0,0,0,0,0,0,rollback,docker,0.6035,failure
8c08a7f5,maria_backend,hotfix/urgente,add migration module,push,17,75,136,211,392,289,86,quality-and-testing,2,database,7,10,1,1,0,0,0,0,0,0,0,0,0,1,add,migration,0.7549,failure
fb168111,maria_backend,feature/pagos,add security module,push,2,453,247,700,372,114,237,none,0,none,2,7,0,0,1,0,0,0,0,0,0,0,0,0,add,security,0.2399,success
29650abc,anndrew492,release/v1,remove database module,push,13,239,212,451,291,220,62,quality-and-testing,1,database,5,20,0,0,0,0,0,1,0,0,0,0,0,0,remove,database,0.5671,failure
24186fec,carlos_dev,feature/dashboard,rollback frontend module,push,14,176,137,313,332,92,233,none,0,none,1,11,0,0,1,0,0,0,0,1,0,0,0,0,rollback,frontend,0.4405,success
bf020d64,maria_backend,feature/pagos,fix migration module,pull_request,6,98,278,376,494,175,254,none,0,none,5,14,0,0,1,0,0,0,0,0,0,0,0,1,fix,migration,0.2021,success
7f5287c8,maria_backend,release/v1,add dashboard module,push,6,75,360,435,240,40,172,none,0,none,3,10,0,0,0,0,0,0,0,1,0,0,0,0,add,dashboard,0.2065,success
b8711af0,anndrew492,hotfix/urgente,remove login module,pull_request,9,623,212,835,483,234,241,security-and-build,2,docker,6,21,1,1,0,0,0,0,0,0,1,0,0,0,remove,login,0.9200,failure
8978a49c,junior_juan,main,rollback login module,push,10,136,18,154,327,148,103,quality-and-testing,5,database,7,17,1,0,0,1,0,0,0,0,1,0,0,0,rollback,login,0.8757,failure
6af8aab7,maria_backend,main,rollback billing module,push,13,456,223,679,411,269,92,telemetry-dispatch,5,env,3,15,0,0,0,1,0,0,0,0,0,0,0,0,rollback,billing,0.6712,failure
b9b580b4,junior_juan,release/v1,remove login module,pull_request,15,616,245,861,554,200,288,telemetry-dispatch,4,timeout,6,9,1,0,0,0,0,0,0,0,1,0,0,0,remove,login,0.7990,failure
e9136274,carlos_dev,release/v1,update login module,push,3,491,54,545,419,124,247,none,0,none,2,19,0,0,0,0,0,0,0,0,1,0,0,0,update,login,0.3587,success
40f3d220,carlos_dev,ci/cd-proyecto,add frontend module,push,4,621,98,719,410,169,205,none,0,none,6,6,1,0,0,0,0,0,0,1,0,0,0,0,add,frontend,0.3067,success
e18f0a90,junior_juan,feature/pagos,remove tests module,pull_request,3,54,333,387,419,184,165,none,0,none,7,23,1,0,1,0,0,0,0,0,0,0,0,0,remove,tests,0.1991,success
8ff3525d,anndrew492,release/v1,rollback frontend module,pull_request,5,229,39,268,159,27,47,none,0,none,3,9,0,0,0,0,0,0,0,1,0,0,0,0,rollback,frontend,0.0300,success
8527c5d6,maria_backend,feature/pagos,refactor auth module,pull_request,18,534,345,879,233,53,118,telemetry-dispatch,4,timeout,2,13,0,0,1,0,0,0,0,0,1,0,0,0,refactor,auth,0.6165,failure
141d2a3d,anndrew492,release/v1,rollback docker module,pull_request,16,562,215,777,607,163,391,security-and-build,1,docker,5,10,0,0,0,0,1,0,0,0,0,0,0,0,rollback,docker,0.7616,failure
98828c13,junior_juan,main,update auth module,push,16,543,338,881,497,184,277,security-and-build,3,security,7,17,1,0,0,1,0,0,0,0,1,0,0,0,update,auth,0.9200,failure
46d83394,anndrew492,feature/api,rollback database module,push,7,591,244,835,627,260,333,quality-and-testing,3,database,4,4,0,0,1,0,0,1,0,0,0,0,0,0,rollback,database,0.7201,failure
876880b2,carlos_dev,feature/dashboard,add billing module,push,11,280,224,504,329,137,124,none,0,none,3,2,0,0,1,0,0,0,0,0,0,0,0,0,add,billing,0.2705,success
235f77c5,junior_juan,ci/cd-proyecto,fix security module,pull_request,13,248,232,480,153,101,25,none,0,none,6,1,1,0,0,0,0,0,0,0,0,0,0,0,fix,security,0.1584,success
f404a6a0,anndrew492,hotfix/urgente,rollback api module,pull_request,7,221,332,553,607,279,266,telemetry-dispatch,2,timeout,4,7,0,1,0,0,0,0,1,0,0,0,0,0,rollback,api,0.6852,failure
1304544f,maria_backend,hotfix/urgente,update tests module,push,18,460,195,655,395,126,192,quality-and-testing,2,test,3,0,0,1,0,0,0,0,0,0,0,0,0,0,update,tests,0.7927,failure
f6ea70df,anndrew492,main,merge frontend module,push,13,396,22,418,231,34,185,quality-and-testing,3,database,2,2,0,0,0,1,0,0,0,1,0,0,0,0,merge,frontend,0.5724,failure
e64bf407,maria_backend,ci/cd-proyecto,add billing module,pull_request,11,124,255,379,223,110,97,none,0,none,1,6,0,0,0,0,0,0,0,0,0,0,0,0,add,billing,0.0332,success
88c75b30,anndrew492,release/v1,remove frontend module,pull_request,16,119,112,231,501,194,233,none,0,none,7,21,1,0,0,0,0,0,0,1,0,0,0,0,remove,frontend,0.1438,success
6525d217,maria_backend,release/v1,remove billing module,push,11,26,322,348,290,128,72,none,0,none,4,14,0,0,0,0,0,0,0,0,0,0,0,0,remove,billing,0.2684,success
3cedeba2,anndrew492,hotfix/urgente,rollback security module,push,9,335,350,685,353,156,124,security-and-build,4,security,3,17,0,1,0,0,0,0,0,0,0,0,0,0,rollback,security,0.8547,failure
97f5619c,maria_backend,release/v1,add login module,push,11,489,205,694,716,313,348,security-and-build,2,timeout,5,11,0,0,0,0,0,0,0,0,1,0,0,0,add,login,0.6114,failure
d03636f6,junior_juan,ci/cd-proyecto,fix billing module,pull_request,5,88,229,317,252,171,66,none,0,none,6,2,1,0,0,0,0,0,0,0,0,0,0,0,fix,billing,0.1277,success
